date,station,tmin,tmax,tavg,prcp,wesd
2012-11-12,USS0010E03S,-95.0,-36,-68,0,305
2012-11-13,USS0010E03S,-64.0,-13,-39,0,305
2012-11-14,USS0010E03S,-45.0,12,-22,25,330
2012-11-15,USS0010E03S,-84.0,18,-28,0,330
2012-11-16,USS0010E03S,-110.0,42,-27,0,305
2012-11-17,USS0010E03S,-2.0,41,14,0,330
2012-11-18,USS0010E03S,-15.0,26,7,25,381
2012-11-19,USS0010E03S,-16.0,24,8,25,381
2012-11-20,USS0010E03S,10.0,40,24,0,406
2012-11-21,USS0010E03S,-56.0,45,8,51,457
2012-11-22,USS0010E03S,-135.0,-27,-75,0,483
2012-11-23,USS0010E03S,-146.0,3,-68,25,483
2012-11-24,USS0010E03S,-65.0,22,-9,51,533
2012-11-25,USS0010E03S,-128.0,14,-26,51,584
2012-11-26,USS0010E03S,-228.0,-32,-114,25,584
2012-11-27,USS0010E03S,-92.0,14,-38,0,584
2012-11-28,USS0010E03S,-125.0,31,-42,0,584
2012-11-29,USS0010E03S,-10.0,22,5,25,584
2012-11-30,USS0010E03S,-9.0,30,14,25,635
2012-12-01,USS0010E03S,2.0,24,13,0,686
2012-12-02,USS0010E03S,-57.0,24,8,102,787
2012-12-03,USS0010E03S,-89.0,-20,-45,25,762
2012-12-04,USS0010E03S,-53.0,7,-23,76,838
2012-12-05,USS0010E03S,2.0,26,15,51,914
2012-12-06,USS0010E03S,-50.0,3,-18,51,965
2012-12-07,USS0010E03S,-105.0,-48,-66,0,965
2012-12-08,USS0010E03S,-210.0,-61,-109,25,991
2012-12-09,USS0010E03S,-256.0,-102,-162,51,1016
2012-12-10,USS0010E03S,-111.0,-50,-89,25,1041
2012-12-11,USS0010E03S,-89.0,-26,-48,25,1067
2012-12-12,USS0010E03S,-98.0,-8,-34,25,1118
2012-12-13,USS0010E03S,-98.0,-3,-41,51,1143
2012-12-14,USS0010E03S,-52.0,9,-25,0,1168
2012-12-15,USS0010E03S,-85.0,-32,-59,0,1168
2012-12-16,USS0010E03S,-98.0,-53,-81,51,1219
2012-12-17,USS0010E03S,-94.0,-8,-45,76,1295
2012-12-18,USS0010E03S,-233.0,-82,-138,0,1321
2012-12-19,USS0010E03S,-305.0,-109,-192,25,1321
2012-12-20,USS0010E03S,-192.0,-76,-131,0,1295
2012-12-21,USS0010E03S,-228.0,-12,-130,25,1295
2012-12-22,USS0010E03S,-191.0,-17,-97,25,1295
2012-12-23,USS0010E03S,-76.0,-23,-59,0,1321
2012-12-24,USS0010E03S,-153.0,-18,-67,51,1422
2012-12-25,USS0010E03S,-194.0,-78,-133,25,1422
2012-12-26,USS0010E03S,-134.0,-59,-93,0,1422
2012-12-27,USS0010E03S,-111.0,-61,-85,0,1422
2012-12-28,USS0010E03S,-112.0,-66,-96,25,1422
2012-12-29,USS0010E03S,-170.0,-68,-114,0,1448
2012-12-30,USS0010E03S,-183.0,-61,-133,0,1448
2012-12-31,USS0010E03S,-209.0,-89,-146,0,1448
2013-01-01,USS0010E03S,-186.0,-79,-131,0,1448
2013-01-02,USS0010E03S,-248.0,-98,-166,25,1473
2013-01-03,USS0010E03S,-271.0,-70,-181,0,1473
2013-01-04,USS0010E03S,-240.0,-61,-164,0,1473
2013-01-05,USS0010E03S,-258.0,-60,-167,0,1473
2013-01-06,USS0010E03S,-207.0,-20,-109,25,1499
2013-01-07,USS0010E03S,-171.0,-49,-99,25,1524
2013-01-08,USS0010E03S,-80.0,-27,-50,25,1549
2013-01-09,USS0010E03S,-67.0,21,-19,0,1549
2013-01-10,USS0010E03S,-101.0,6,-38,25,1626
2013-01-11,USS0010E03S,-195.0,-101,-163,25,1651
2013-01-12,USS0010E03S,-280.0,-132,-199,25,1676
2013-01-13,USS0010E03S,-326.0,-150,-238,0,1676
2013-01-14,USS0010E03S,-313.0,-156,-217,25,1676
2013-01-15,USS0010E03S,-195.0,-114,-152,25,1676
2013-01-16,USS0010E03S,-213.0,-70,-135,0,1702
2013-01-17,USS0010E03S,-249.0,-46,-150,0,1702
2013-01-18,USS0010E03S,-186.0,-13,-109,0,1676
2013-01-19,USS0010E03S,-223.0,-45,-129,0,1676
2013-01-20,USS0010E03S,-206.0,-17,-116,0,1676
2013-01-21,USS0010E03S,-191.0,-5,-113,0,1676
2013-01-22,USS0010E03S,-233.0,-24,-126,0,1676
2013-01-23,USS0010E03S,-136.0,27,-61,25,1676
2013-01-24,USS0010E03S,-61.0,1,-21,25,1702
2013-01-25,USS0010E03S,-19.0,14,-3,0,1702
2013-01-26,USS0010E03S,-10.0,34,5,25,1753
2013-01-27,USS0010E03S,-82.0,-1,-33,25,1803
2013-01-28,USS0010E03S,-127.0,-60,-95,25,1829
2013-01-29,USS0010E03S,-138.0,-73,-115,25,1854
2013-01-30,USS0010E03S,-121.0,-26,-60,51,1905
2013-01-31,USS0010E03S,-44.0,-17,-36,25,1905
2013-02-01,USS0010E03S,-53.0,3,-32,25,1956
2013-02-02,USS0010E03S,-53.0,-13,-38,0,1956
2013-02-03,USS0010E03S,-89.0,5,-54,0,1956
2013-02-04,USS0010E03S,-63.0,-1,-40,0,1956
2013-02-05,USS0010E03S,-88.0,19,-24,0,1956
2013-02-06,USS0010E03S,-101.0,-3,-57,0,1956
2013-02-07,USS0010E03S,-102.0,1,-55,0,1956
2013-02-08,USS0010E03S,-124.0,12,-61,0,1956
2013-02-09,USS0010E03S,-116.0,-13,-69,0,1956
2013-02-10,USS0010E03S,-233.0,-64,-109,25,1981
2013-02-11,USS0010E03S,-307.0,-53,-180,0,1981
2013-02-12,USS0010E03S,-183.0,-39,-90,25,1981
2013-02-13,USS0010E03S,-70.0,-14,-46,0,1981
2013-02-14,USS0010E03S,-119.0,-19,-61,0,1981
2013-02-15,USS0010E03S,-106.0,6,-57,25,2007
2013-02-16,USS0010E03S,-65.0,-4,-32,0,2007
2013-02-17,USS0010E03S,-132.0,-25,-66,25,2032
2013-02-18,USS0010E03S,-197.0,-27,-111,0,2032
2013-02-19,USS0010E03S,-215.0,9,-99,0,2032
2013-02-20,USS0010E03S,-162.0,21,-71,25,2057
2013-02-21,USS0010E03S,-155.0,-22,-88,0,2057
2013-02-22,USS0010E03S,-123.0,-44,-82,0,2057
2013-02-23,USS0010E03S,-134.0,-28,-69,51,2134
2013-02-24,USS0010E03S,-207.0,-14,-116,0,2134
2013-02-25,USS0010E03S,-190.0,-47,-103,0,2134
2013-02-26,USS0010E03S,-174.0,-38,-107,25,2184
2013-02-27,USS0010E03S,-145.0,-26,-96,25,2184
2013-02-28,USS0010E03S,-146.0,-15,-76,25,2184
2013-03-01,USS0010E03S,-64.0,11,-25,0,2184
2013-03-02,USS0010E03S,-20.0,50,4,25,2210
2013-03-03,USS0010E03S,-176.0,22,-32,76,2311
2013-03-04,USS0010E03S,-223.0,-51,-131,0,2311
2013-03-05,USS0010E03S,-229.0,1,-96,0,2311
2013-03-06,USS0010E03S,-161.0,18,-52,51,2362
2013-03-07,USS0010E03S,-63.0,23,-29,25,2388
2013-03-08,USS0010E03S,-53.0,40,-15,51,2413
2013-03-09,USS0010E03S,-145.0,-4,-61,0,2413
2013-03-10,USS0010E03S,-197.0,54,-58,0,2413
2013-03-11,USS0010E03S,-140.0,19,-35,51,2489
2013-03-12,USS0010E03S,-189.0,22,-47,0,2489
2013-03-13,USS0010E03S,-7.0,82,32,0,2489
2013-03-14,USS0010E03S,-42.0,112,31,0,2438
2013-03-15,USS0010E03S,-19.0,92,32,25,2438
2013-03-16,USS0010E03S,-33.0,60,6,0,2438
2013-03-17,USS0010E03S,-145.0,-8,-57,51,2540
2013-03-18,USS0010E03S,-184.0,-34,-93,0,2540
2013-03-19,USS0010E03S,-121.0,15,-58,0,2565
2013-03-20,USS0010E03S,-130.0,21,-31,51,2591
2013-03-21,USS0010E03S,-146.0,2,-53,51,2642
2013-03-22,USS0010E03S,-217.0,-29,-119,0,2642
2013-03-23,USS0010E03S,-249.0,-47,-150,0,2642
2013-03-24,USS0010E03S,-279.0,-34,-149,25,2667
2013-03-25,USS0010E03S,-270.0,18,-119,0,2642
2013-03-26,USS0010E03S,-166.0,58,-48,0,2642
2013-03-27,USS0010E03S,-85.0,54,-14,25,2642
2013-03-28,USS0010E03S,-98.0,109,-2,0,2642
2013-03-29,USS0010E03S,-65.0,87,15,0,2642
2013-03-30,USS0010E03S,-51.0,87,18,0,2692
2013-03-31,USS0010E03S,-85.0,115,16,0,2692
2013-04-01,USS0010E03S,-70.0,128,23,0,2692
2013-04-02,USS0010E03S,-76.0,133,24,0,2692
2013-04-03,USS0010E03S,-35.0,109,31,0,2692
2013-04-04,USS0010E03S,-23.0,112,42,0,2667
2013-04-05,USS0010E03S,5.0,57,24,25,2718
2013-04-06,USS0010E03S,-13.0,56,18,0,2718
2013-04-07,USS0010E03S,-25.0,46,4,178,2870
2013-04-08,USS0010E03S,-100.0,-8,-45,0,2870
2013-04-09,USS0010E03S,-133.0,7,-63,25,2896
2013-04-10,USS0010E03S,-169.0,47,-36,25,2896
2013-04-11,USS0010E03S,-25.0,74,19,0,2896
2013-04-12,USS0010E03S,-63.0,66,1,0,2896
2013-04-13,USS0010E03S,-115.0,45,-17,102,3048
2013-04-14,USS0010E03S,-132.0,-4,-62,51,3073
2013-04-15,USS0010E03S,-143.0,-1,-69,0,3073
2013-04-16,USS0010E03S,-148.0,-10,-83,0,3099
2013-04-17,USS0010E03S,-185.0,-21,-105,25,3099
2013-04-18,USS0010E03S,-220.0,31,-64,0,3099
2013-04-19,USS0010E03S,-49.0,40,0,25,3099
2013-04-20,USS0010E03S,-18.0,66,16,0,3124
2013-04-21,USS0010E03S,-53.0,65,3,25,3150
2013-04-22,USS0010E03S,-170.0,-23,-70,0,3200
2013-04-23,USS0010E03S,-231.0,39,-72,25,3200
2013-04-24,USS0010E03S,-134.0,66,-18,0,3150
2013-04-25,USS0010E03S,-58.0,101,23,0,3099
2013-04-26,USS0010E03S,-61.0,128,37,0,3048
2013-04-27,USS0010E03S,-38.0,133,61,0,2896
2013-04-28,USS0010E03S,-2.0,99,47,0,2870
2013-04-29,USS0010E03S,-31.0,70,17,25,2896
2013-04-30,USS0010E03S,-70.0,32,-23,25,2896
2013-05-01,USS0010E03S,-95.0,32,-33,0,2896
2013-05-02,USS0010E03S,-126.0,94,-6,25,2819
2013-05-03,USS0010E03S,-46.0,90,31,0,2692
2013-05-04,USS0010E03S,3.0,90,40,0,2642
2013-05-05,USS0010E03S,-10.0,128,52,0,2489
2013-05-06,USS0010E03S,-26.0,151,63,0,2184
2013-05-07,USS0010E03S,-19.0,162,72,0,1981
2013-05-08,USS0010E03S,-3.0,157,73,0,1753
2013-05-09,USS0010E03S,-20.0,150,56,0,1549
2013-05-10,USS0010E03S,-21.0,158,64,0,1346
2013-05-11,USS0010E03S,-18.0,157,77,0,1118
2013-05-12,USS0010E03S,2.0,193,100,0,787
2013-05-13,USS0010E03S,24.0,206,122,25,356
2013-05-14,USS0010E03S,14.0,179,108,51,0
2013-05-15,USS0010E03S,-3.0,184,93,25,0
2013-05-16,USS0010E03S,28.0,142,76,0,0
2013-05-17,USS0010E03S,29.0,90,57,0,0
2013-05-18,USS0010E03S,16.0,84,42,0,0
2013-05-19,USS0010E03S,14.0,66,34,76,0
2013-05-20,USS0010E03S,5.0,104,49,25,0
2013-05-21,USS0010E03S,-2.0,139,63,51,0
2013-05-22,USS0010E03S,13.0,180,75,25,0
2013-05-23,USS0010E03S,6.0,151,65,0,0
2013-05-24,USS0010E03S,-11.0,121,50,0,0
2013-05-25,USS0010E03S,-18.0,168,79,25,0
2013-05-26,USS0010E03S,-6.0,162,77,25,0
2013-05-27,USS0010E03S,13.0,111,55,0,0
2013-05-28,USS0010E03S,17.0,111,53,0,0
2013-05-29,USS0010E03S,31.0,66,43,51,0
2013-05-30,USS0010E03S,-3.0,91,40,0,0
2013-05-31,USS0010E03S,-5.0,85,36,25,0
2013-06-01,USS0010E03S,-8.0,160,75,127,0
2013-06-02,USS0010E03S,3.0,181,97,0,0
2013-06-03,USS0010E03S,3.0,115,52,0,0
2013-06-04,USS0010E03S,-13.0,100,55,0,0
2013-06-05,USS0010E03S,-32.0,178,84,25,0
2013-06-06,USS0010E03S,9.0,187,109,25,0
2013-06-07,USS0010E03S,24.0,200,127,51,0
2013-06-08,USS0010E03S,56.0,198,131,0,0
2013-06-09,USS0010E03S,21.0,221,143,25,0
2013-06-10,USS0010E03S,72.0,239,156,0,0
2013-06-11,USS0010E03S,41.0,203,130,0,0
2013-06-12,USS0010E03S,44.0,171,87,0,0
2013-06-13,USS0010E03S,17.0,187,100,0,0
2013-06-14,USS0010E03S,4.0,98,34,0,0
2013-06-15,USS0010E03S,-14.0,180,81,0,0
2013-06-16,USS0010E03S,-12.0,213,109,0,0
2013-06-17,USS0010E03S,17.0,225,124,25,0
2013-06-18,USS0010E03S,39.0,238,136,25,0
2013-06-19,USS0010E03S,20.0,223,105,0,0
2013-06-20,USS0010E03S,-5.0,125,59,0,0
2013-06-21,USS0010E03S,-18.0,143,62,0,0
2013-06-22,USS0010E03S,-16.0,128,47,0,0
2013-06-23,USS0010E03S,10.0,175,92,0,0
2013-06-24,USS0010E03S,13.0,207,109,0,0
2013-06-25,USS0010E03S,70.0,150,98,0,0
2013-06-26,USS0010E03S,71.0,177,121,0,0
2013-06-27,USS0010E03S,45.0,239,155,51,0
2013-06-28,USS0010E03S,57.0,265,175,25,0
2013-06-29,USS0010E03S,69.0,273,152,0,0
2013-06-30,USS0010E03S,58.0,253,161,0,0
2013-07-01,USS0010E03S,75.0,258,176,25,0
2013-07-02,USS0010E03S,67.0,271,180,0,0
2013-07-03,USS0010E03S,90.0,262,182,0,0
2013-07-04,USS0010E03S,91.0,251,152,0,0
2013-07-05,USS0010E03S,67.0,213,123,0,0
2013-07-06,USS0010E03S,52.0,214,118,0,0
2013-07-07,USS0010E03S,53.0,231,130,25,0
2013-07-08,USS0010E03S,60.0,231,138,0,0
2013-07-09,USS0010E03S,45.0,232,146,0,0
2013-07-10,USS0010E03S,46.0,255,160,0,0
2013-07-11,USS0010E03S,78.0,233,141,0,0
2013-07-12,USS0010E03S,64.0,217,138,0,0
2013-07-13,USS0010E03S,44.0,226,140,0,0
2013-07-14,USS0010E03S,43.0,241,146,0,0
2013-07-15,USS0010E03S,42.0,259,159,25,0
2013-07-16,USS0010E03S,58.0,189,135,0,0
2013-07-17,USS0010E03S,95.0,258,162,0,0
2013-07-18,USS0010E03S,75.0,245,162,0,0
2013-07-19,USS0010E03S,45.0,259,156,0,0
2013-07-20,USS0010E03S,35.0,251,152,0,0
2013-07-21,USS0010E03S,35.0,251,154,0,0
2013-07-22,USS0010E03S,28.0,258,156,0,0
2013-07-23,USS0010E03S,31.0,254,156,25,0
2013-07-24,USS0010E03S,64.0,267,161,0,0
2013-07-25,USS0010E03S,48.0,242,144,0,0
2013-07-26,USS0010E03S,43.0,269,166,0,0
2013-07-27,USS0010E03S,54.0,221,128,0,0
2013-07-28,USS0010E03S,43.0,219,108,0,0
2013-07-29,USS0010E03S,39.0,213,118,0,0
2013-07-30,USS0010E03S,41.0,213,101,0,0
2013-07-31,USS0010E03S,29.0,239,129,0,0
2013-08-01,USS0010E03S,79.0,252,157,0,0
2013-08-02,USS0010E03S,39.0,198,122,0,0
2013-08-03,USS0010E03S,15.0,235,126,0,0
2013-08-04,USS0010E03S,19.0,245,136,0,0
2013-08-05,USS0010E03S,21.0,250,139,0,0
2013-08-06,USS0010E03S,35.0,224,137,0,0
2013-08-07,USS0010E03S,23.0,238,138,0,0
2013-08-08,USS0010E03S,29.0,231,127,0,0
2013-08-09,USS0010E03S,53.0,181,107,0,0
2013-08-10,USS0010E03S,29.0,237,132,0,0
2013-08-11,USS0010E03S,37.0,230,123,0,0
2013-08-12,USS0010E03S,22.0,232,119,0,0
2013-08-13,USS0010E03S,23.0,231,96,0,0
2013-08-14,USS0010E03S,20.0,225,121,0,0
2013-08-15,USS0010E03S,16.0,256,143,51,0
2013-08-16,USS0010E03S,26.0,262,147,0,0
2013-08-17,USS0010E03S,41.0,268,159,25,0
2013-08-18,USS0010E03S,80.0,257,167,0,0
2013-08-19,USS0010E03S,47.0,260,160,25,0
2013-08-20,USS0010E03S,66.0,263,167,0,0
2013-08-21,USS0010E03S,62.0,258,137,25,0
2013-08-22,USS0010E03S,63.0,189,120,0,0
2013-08-23,USS0010E03S,74.0,210,141,0,0
2013-08-24,USS0010E03S,77.0,183,125,0,0
2013-08-25,USS0010E03S,62.0,217,132,51,0
2013-08-26,USS0010E03S,88.0,212,142,0,0
2013-08-27,USS0010E03S,60.0,214,124,0,0
2013-08-28,USS0010E03S,60.0,225,124,0,0
2013-08-29,USS0010E03S,37.0,229,128,25,0
2013-08-30,USS0010E03S,65.0,238,146,0,0
2013-08-31,USS0010E03S,31.0,233,132,0,0
2013-09-01,USS0010E03S,15.0,248,136,25,0
2013-09-02,USS0010E03S,43.0,154,106,0,0
2013-09-03,USS0010E03S,101.0,206,147,25,0
2013-09-04,USS0010E03S,84.0,223,147,0,0
2013-09-05,USS0010E03S,58.0,228,140,0,0
2013-09-06,USS0010E03S,68.0,239,126,0,0
2013-09-07,USS0010E03S,63.0,208,119,0,0
2013-09-08,USS0010E03S,64.0,195,105,0,0
2013-09-09,USS0010E03S,26.0,171,92,0,0
2013-09-10,USS0010E03S,1.0,207,106,127,0
2013-09-11,USS0010E03S,24.0,213,124,25,0
2013-09-12,USS0010E03S,43.0,119,89,0,0
2013-09-13,USS0010E03S,24.0,186,96,51,0
2013-09-14,USS0010E03S,74.0,128,97,0,0
2013-09-15,USS0010E03S,68.0,177,107,0,0
2013-09-16,USS0010E03S,67.0,211,122,0,0
2013-09-17,USS0010E03S,41.0,137,83,127,0
2013-09-18,USS0010E03S,16.0,71,35,203,0
2013-09-19,USS0010E03S,-11.0,96,32,25,0
2013-09-20,USS0010E03S,-22.0,172,57,25,0
2013-09-21,USS0010E03S,-1.0,192,86,25,0
2013-09-22,USS0010E03S,36.0,151,86,0,0
2013-09-23,USS0010E03S,-3.0,119,59,0,0
2013-09-24,USS0010E03S,-11.0,138,48,51,0
2013-09-25,USS0010E03S,-19.0,39,22,76,25
2013-09-26,USS0010E03S,-31.0,50,4,25,25
2013-09-27,USS0010E03S,-14.0,30,5,0,0
2013-09-28,USS0010E03S,4.0,48,22,25,0
2013-09-29,USS0010E03S,24.0,70,47,25,51
2013-09-30,USS0010E03S,7.0,83,40,152,0
2013-10-01,USS0010E03S,-8.0,97,35,0,0
2013-10-02,USS0010E03S,-14.0,90,33,25,51
2013-10-03,USS0010E03S,-41.0,18,-9,229,279
2013-10-04,USS0010E03S,-118.0,11,-39,25,254
2013-10-05,USS0010E03S,-157.0,46,-42,0,229
2013-10-06,USS0010E03S,-82.0,128,6,0,203
2013-10-07,USS0010E03S,-58.0,137,30,0,203
2013-10-08,USS0010E03S,-46.0,85,17,0,203
2013-10-09,USS0010E03S,-57.0,96,11,0,0
2013-10-10,USS0010E03S,-27.0,107,29,0,0
2013-10-11,USS0010E03S,-31.0,60,11,25,0
2013-10-12,USS0010E03S,-42.0,34,-3,25,0
2013-10-13,USS0010E03S,-24.0,41,5,76,76
2013-10-14,USS0010E03S,-61.0,12,-13,0,76
2013-10-15,USS0010E03S,-88.0,38,-33,25,102
2013-10-16,USS0010E03S,-98.0,39,-21,0,102
2013-10-17,USS0010E03S,-37.0,22,-8,0,102
2013-10-18,USS0010E03S,-87.0,42,-21,0,102
2013-10-19,USS0010E03S,-76.0,67,-5,0,102
2013-10-20,USS0010E03S,-42.0,55,9,0,127
2013-10-21,USS0010E03S,-68.0,94,5,0,127
2013-10-22,USS0010E03S,-48.0,121,19,0,127
2013-10-23,USS0010E03S,-49.0,128,18,0,127
2013-10-24,USS0010E03S,-49.0,138,24,0,127
2013-10-25,USS0010E03S,-44.0,137,27,0,127
2013-10-26,USS0010E03S,-54.0,126,18,0,127
2013-10-27,USS0010E03S,-49.0,99,23,0,102
2013-10-28,USS0010E03S,-58.0,39,-4,0,102
2013-10-29,USS0010E03S,-61.0,19,-13,25,127
2013-10-30,USS0010E03S,-14.0,13,-5,0,152
2013-10-31,USS0010E03S,-32.0,14,-12,76,229
2013-11-01,USS0010E03S,-67.0,23,-19,25,229
2013-11-02,USS0010E03S,-11.0,52,18,25,279
2013-11-03,USS0010E03S,-141.0,0,-56,127,432
2013-11-04,USS0010E03S,-152.0,-39,-100,51,457
2013-11-05,USS0010E03S,-147.0,-46,-89,25,457
2013-11-06,USS0010E03S,-69.0,-3,-32,25,457
2013-11-07,USS0010E03S,-8.0,30,9,25,508
2013-11-08,USS0010E03S,-37.0,21,-13,0,508
2013-11-09,USS0010E03S,-51.0,25,-12,0,508
2013-11-10,USS0010E03S,-42.0,75,7,0,483
2013-11-11,USS0010E03S,-56.0,72,7,0,483
2013-11-12,USS0010E03S,-94.0,90,-13,25,483
2013-11-13,USS0010E03S,-31.0,45,5,0,483
2013-11-14,USS0010E03S,-63.0,11,-29,0,483
2013-11-15,USS0010E03S,-74.0,-15,-44,0,483
2013-11-16,USS0010E03S,-119.0,-23,-50,76,559
2013-11-17,USS0010E03S,-126.0,-19,-59,0,559
2013-11-18,USS0010E03S,-27.0,34,-5,0,559
2013-11-19,USS0010E03S,-26.0,25,5,25,559
2013-11-20,USS0010E03S,-109.0,32,-22,0,610
2013-11-21,USS0010E03S,-249.0,-63,-137,25,635
2013-11-22,USS0010E03S,-262.0,-33,-159,25,635
2013-11-23,USS0010E03S,-231.0,-4,-127,0,635
2013-11-24,USS0010E03S,-206.0,15,-87,0,635
2013-11-25,USS0010E03S,-100.0,33,-28,0,635
2013-11-26,USS0010E03S,-125.0,26,-59,0,635
2013-11-27,USS0010E03S,-126.0,48,-51,0,610
2013-11-28,USS0010E03S,-136.0,44,-59,0,610
2013-11-29,USS0010E03S,-125.0,32,-50,0,610
2013-11-30,USS0010E03S,-34.0,7,-9,25,635
2013-12-01,USS0010E03S,-19.0,5,-8,102,762
2013-12-02,USS0010E03S,-81.0,11,-14,152,914
2013-12-03,USS0010E03S,-249.0,-79,-169,51,965
2013-12-04,USS0010E03S,-316.0,-162,-250,0,965
2013-12-05,USS0010E03S,-344.0,-180,-269,0,991
2013-12-06,USS0010E03S,-372.0,-162,-263,0,991
2013-12-07,USS0010E03S,-249.0,-128,-188,0,991
2013-12-08,USS0010E03S,-327.0,-169,-243,25,1016
2013-12-09,USS0010E03S,-332.0,-168,-221,25,1016
2013-12-10,USS0010E03S,-171.0,-106,-146,25,1041
2013-12-11,USS0010E03S,-154.0,-71,-121,0,1016
2013-12-12,USS0010E03S,-170.0,-36,-107,0,1016
2013-12-13,USS0010E03S,-168.0,-38,-89,0,1016
2013-12-14,USS0010E03S,-85.0,-48,-62,0,1016
2013-12-15,USS0010E03S,-121.0,-23,-56,0,1016
2013-12-16,USS0010E03S,-136.0,-7,-73,0,1016
2013-12-17,USS0010E03S,-156.0,13,-80,0,1041
2013-12-18,USS0010E03S,-122.0,16,-54,0,1041
2013-12-19,USS0010E03S,-217.0,-42,-98,0,1041
2013-12-20,USS0010E03S,-238.0,-74,-147,25,1092
2013-12-21,USS0010E03S,-117.0,-53,-89,25,1092
2013-12-22,USS0010E03S,-100.0,-43,-74,25,1143
2013-12-23,USS0010E03S,-73.0,-11,-34,102,1245
2013-12-24,USS0010E03S,-124.0,-16,-67,25,1245
2013-12-25,USS0010E03S,-136.0,-40,-86,0,1245
2013-12-26,USS0010E03S,-133.0,-8,-66,25,1245
2013-12-27,USS0010E03S,-173.0,-5,-89,0,1245
2013-12-28,USS0010E03S,-118.0,-23,-68,0,1245
2013-12-29,USS0010E03S,-193.0,-63,-108,25,1270
2013-12-30,USS0010E03S,-75.0,-37,-61,0,1270
2013-12-31,USS0010E03S,-87.0,-24,-44,51,1346
2014-01-01,USS0010E03S,-147.0,-31,-72,25,1372
2014-01-02,USS0010E03S,-131.0,-22,-61,0,1372
2014-01-03,USS0010E03S,-137.0,-18,-52,51,1422
2014-01-04,USS0010E03S,-169.0,-80,-124,0,1448
2014-01-05,USS0010E03S,-287.0,-153,-201,25,1473
2014-01-06,USS0010E03S,-288.0,-59,-161,0,1448
2014-01-07,USS0010E03S,-174.0,-46,-99,51,1473
2014-01-08,USS0010E03S,-76.0,-17,-52,0,1499
2014-01-09,USS0010E03S,-89.0,-16,-51,102,1600
2014-01-10,USS0010E03S,-85.0,-23,-56,51,1651
2014-01-11,USS0010E03S,-42.0,20,-12,76,1753
2014-01-12,USS0010E03S,-86.0,-36,-56,25,1778
2014-01-13,USS0010E03S,-60.0,-19,-34,25,1778
2014-01-14,USS0010E03S,-48.0,6,-29,51,1829
2014-01-15,USS0010E03S,-124.0,-7,-54,0,1829
2014-01-16,USS0010E03S,-152.0,-19,-94,0,1829
2014-01-17,USS0010E03S,-201.0,-4,-109,0,1829
2014-01-18,USS0010E03S,-205.0,3,-109,0,1829
2014-01-19,USS0010E03S,-155.0,14,-80,0,1829
2014-01-20,USS0010E03S,-164.0,0,-88,0,1829
2014-01-21,USS0010E03S,-205.0,-2,-110,0,1829
2014-01-22,USS0010E03S,-171.0,-7,-84,25,1854
2014-01-23,USS0010E03S,-172.0,-32,-118,0,1854
2014-01-24,USS0010E03S,-171.0,4,-90,0,1854
2014-01-25,USS0010E03S,-191.0,22,-98,0,1854
2014-01-26,USS0010E03S,-188.0,-31,-108,0,1854
2014-01-27,USS0010E03S,-259.0,-79,-133,0,1854
2014-01-28,USS0010E03S,-299.0,-43,-165,0,1880
2014-01-29,USS0010E03S,-102.0,-23,-61,102,1956
2014-01-30,USS0010E03S,-104.0,-10,-51,25,1956
2014-01-31,USS0010E03S,-109.0,-45,-85,0,1981
2014-02-01,USS0010E03S,-191.0,-74,-131,25,2007
2014-02-02,USS0010E03S,-152.0,-52,-107,0,2007
2014-02-03,USS0010E03S,-205.0,-61,-121,51,2057
2014-02-04,USS0010E03S,-303.0,-171,-224,25,2083
2014-02-05,USS0010E03S,-352.0,-188,-272,0,2108
2014-02-06,USS0010E03S,-388.0,-133,-255,0,2108
2014-02-07,USS0010E03S,-170.0,-47,-108,127,2210
2014-02-08,USS0010E03S,-108.0,-25,-67,76,2261
2014-02-09,USS0010E03S,-103.0,7,-34,0,2261
2014-02-10,USS0010E03S,-96.0,-13,-50,0,2261
2014-02-11,USS0010E03S,-132.0,-24,-57,0,2286
2014-02-12,USS0010E03S,-109.0,-1,-25,102,2362
2014-02-13,USS0010E03S,-124.0,24,-23,0,2362
2014-02-14,USS0010E03S,-141.0,-4,-51,76,2438
2014-02-15,USS0010E03S,-31.0,30,0,25,2489
2014-02-16,USS0010E03S,-98.0,23,-22,102,2565
2014-02-17,USS0010E03S,-88.0,5,-32,0,2565
2014-02-18,USS0010E03S,-91.0,1,-36,25,2591
2014-02-19,USS0010E03S,-126.0,-16,-61,25,2642
2014-02-20,USS0010E03S,-168.0,-55,-91,51,2692
2014-02-21,USS0010E03S,-141.0,-38,-81,25,2692
2014-02-22,USS0010E03S,-139.0,-61,-108,0,2718
2014-02-23,USS0010E03S,-131.0,-12,-55,76,2769
2014-02-24,USS0010E03S,-32.0,15,-6,25,2769
2014-02-25,USS0010E03S,-242.0,3,-82,25,2819
2014-02-26,USS0010E03S,-288.0,33,-124,0,2794
2014-02-27,USS0010E03S,-114.0,67,-13,25,2794
2014-02-28,USS0010E03S,-146.0,15,-17,76,2870
2014-03-01,USS0010E03S,-215.0,-130,-168,76,2946
2014-03-02,USS0010E03S,-159.0,17,-49,25,2972
2014-03-03,USS0010E03S,-5.0,23,5,25,2997
2014-03-04,USS0010E03S,-116.0,29,-21,25,2997
2014-03-05,USS0010E03S,-119.0,26,-13,25,2997
